"concurso","data","ordem","bola"
1366,2012-02-25,1,59
1366,2012-02-25,2,44
1366,2012-02-25,3,54
1366,2012-02-25,4,37
1366,2012-02-25,5,27
1366,2012-02-25,6,12
1367,2012-03-01,1,38
1367,2012-03-01,2,29
1367,2012-03-01,3,43
1367,2012-03-01,4,13
1367,2012-03-01,5,7
1367,2012-03-01,6,2
1368,2012-03-03,1,10
1368,2012-03-03,2,26
1368,2012-03-03,3,29
1368,2012-03-03,4,38
1368,2012-03-03,5,32
1368,2012-03-03,6,21
1369,2012-03-07,1,32
1369,2012-03-07,2,24
1369,2012-03-07,3,16
1369,2012-03-07,4,38
1369,2012-03-07,5,5
1369,2012-03-07,6,46
1370,2012-03-10,1,2
1370,2012-03-10,2,27
1370,2012-03-10,3,59
1370,2012-03-10,4,49
1370,2012-03-10,5,4
1370,2012-03-10,6,5
1371,2012-03-14,1,47
1371,2012-03-14,2,11
1371,2012-03-14,3,8
1371,2012-03-14,4,49
1371,2012-03-14,5,3
1371,2012-03-14,6,4
1372,2012-03-17,1,46
1372,2012-03-17,2,60
1372,2012-03-17,3,58
1372,2012-03-17,4,36
1372,2012-03-17,5,40
1372,2012-03-17,6,3
1373,2012-03-21,1,52
1373,2012-03-21,2,39
1373,2012-03-21,3,7
1373,2012-03-21,4,27
1373,2012-03-21,5,55
1373,2012-03-21,6,57
1374,2012-03-24,1,21
1374,2012-03-24,2,33
1374,2012-03-24,3,28
1374,2012-03-24,4,31
1374,2012-03-24,5,43
1374,2012-03-24,6,6
1375,2012-03-28,1,25
1375,2012-03-28,2,28
1375,2012-03-28,3,53
1375,2012-03-28,4,45
1375,2012-03-28,5,14
1375,2012-03-28,6,58
1376,2012-03-31,1,53
1376,2012-03-31,2,49
1376,2012-03-31,3,21
1376,2012-03-31,4,11
1376,2012-03-31,5,54
1376,2012-03-31,6,9
1377,2012-04-04,1,25
1377,2012-04-04,2,5
1377,2012-04-04,3,13
1377,2012-04-04,4,12
1377,2012-04-04,5,35
1377,2012-04-04,6,2
1378,2012-04-07,1,18
1378,2012-04-07,2,17
1378,2012-04-07,3,59
1378,2012-04-07,4,2
1378,2012-04-07,5,54
1378,2012-04-07,6,5
1379,2012-04-11,1,45
1379,2012-04-11,2,5
1379,2012-04-11,3,36
1379,2012-04-11,4,12
1379,2012-04-11,5,50
1379,2012-04-11,6,58
1380,2012-04-14,1,52
1380,2012-04-14,2,14
1380,2012-04-14,3,3
1380,2012-04-14,4,60
1380,2012-04-14,5,57
1380,2012-04-14,6,55
1381,2012-04-18,1,44
1381,2012-04-18,2,30
1381,2012-04-18,3,27
1381,2012-04-18,4,11
1381,2012-04-18,5,40
1381,2012-04-18,6,57
1382,2012-04-20,1,17
1382,2012-04-20,2,27
1382,2012-04-20,3,55
1382,2012-04-20,4,13
1382,2012-04-20,5,5
1382,2012-04-20,6,16
1383,2012-04-25,1,9
1383,2012-04-25,2,55
1383,2012-04-25,3,23
1383,2012-04-25,4,44
1383,2012-04-25,5,7
1383,2012-04-25,6,46
1384,2012-04-28,1,56
1384,2012-04-28,2,18
1384,2012-04-28,3,31
1384,2012-04-28,4,2
1384,2012-04-28,5,30
1384,2012-04-28,6,45
1385,2012-05-02,1,42
1385,2012-05-02,2,37
1385,2012-05-02,3,35
1385,2012-05-02,4,27
1385,2012-05-02,5,59
1385,2012-05-02,6,36
1386,2012-05-05,1,39
1386,2012-05-05,2,56
1386,2012-05-05,3,28
1386,2012-05-05,4,12
1386,2012-05-05,5,51
1386,2012-05-05,6,38
1387,2012-05-09,1,43
1387,2012-05-09,2,27
1387,2012-05-09,3,18
1387,2012-05-09,4,52
1387,2012-05-09,5,50
1387,2012-05-09,6,32
1388,2012-05-12,1,54
1388,2012-05-12,2,31
1388,2012-05-12,3,50
1388,2012-05-12,4,43
1388,2012-05-12,5,29
1388,2012-05-12,6,22
1389,2012-05-16,1,1
1389,2012-05-16,2,44
1389,2012-05-16,3,39
1389,2012-05-16,4,16
1389,2012-05-16,5,57
1389,2012-05-16,6,28
1390,2012-05-19,1,29
1390,2012-05-19,2,27
1390,2012-05-19,3,19
1390,2012-05-19,4,4
1390,2012-05-19,5,28
1390,2012-05-19,6,31
1391,2012-05-23,1,19
1391,2012-05-23,2,7
1391,2012-05-23,3,12
1391,2012-05-23,4,34
1391,2012-05-23,5,53
1391,2012-05-23,6,40
1392,2012-05-26,1,43
1392,2012-05-26,2,8
1392,2012-05-26,3,2
1392,2012-05-26,4,28
1392,2012-05-26,5,33
1392,2012-05-26,6,12
1393,2012-05-30,1,44
1393,2012-05-30,2,28
1393,2012-05-30,3,18
1393,2012-05-30,4,24
1393,2012-05-30,5,4
1393,2012-05-30,6,39
1394,2012-06-02,1,11
1394,2012-06-02,2,35
1394,2012-06-02,3,16
1394,2012-06-02,4,46
1394,2012-06-02,5,24
1394,2012-06-02,6,50
1395,2012-06-06,1,5
1395,2012-06-06,2,44
1395,2012-06-06,3,11
1395,2012-06-06,4,19
1395,2012-06-06,5,17
1395,2012-06-06,6,48
1396,2012-06-09,1,52
1396,2012-06-09,2,48
1396,2012-06-09,3,54
1396,2012-06-09,4,58
1396,2012-06-09,5,55
1396,2012-06-09,6,29
1397,2012-06-13,1,15
1397,2012-06-13,2,56
1397,2012-06-13,3,3
1397,2012-06-13,4,27
1397,2012-06-13,5,4
1397,2012-06-13,6,7
1398,2012-06-16,1,42
1398,2012-06-16,2,51
1398,2012-06-16,3,14
1398,2012-06-16,4,40
1398,2012-06-16,5,32
1398,2012-06-16,6,33
1399,2012-06-20,1,39
1399,2012-06-20,2,43
1399,2012-06-20,3,60
1399,2012-06-20,4,57
1399,2012-06-20,5,34
1399,2012-06-20,6,56
1400,2012-06-23,1,34
1400,2012-06-23,2,26
1400,2012-06-23,3,9
1400,2012-06-23,4,43
1400,2012-06-23,5,54
1400,2012-06-23,6,53
1401,2012-06-27,1,12
1401,2012-06-27,2,11
1401,2012-06-27,3,54
1401,2012-06-27,4,33
1401,2012-06-27,5,48
1401,2012-06-27,6,25
1402,2012-06-30,1,38
1402,2012-06-30,2,10
1402,2012-06-30,3,27
1402,2012-06-30,4,2
1402,2012-06-30,5,21
1402,2012-06-30,6,9
1403,2012-07-04,1,16
1403,2012-07-04,2,39
1403,2012-07-04,3,13
1403,2012-07-04,4,26
1403,2012-07-04,5,42
1403,2012-07-04,6,20
1404,2012-07-07,1,7
1404,2012-07-07,2,32
1404,2012-07-07,3,31
1404,2012-07-07,4,51
1404,2012-07-07,5,27
1404,2012-07-07,6,8
1405,2012-07-11,1,14
1405,2012-07-11,2,17
1405,2012-07-11,3,32
1405,2012-07-11,4,37
1405,2012-07-11,5,39
1405,2012-07-11,6,3
1406,2012-07-14,1,7
1406,2012-07-14,2,10
1406,2012-07-14,3,38
1406,2012-07-14,4,17
1406,2012-07-14,5,24
1406,2012-07-14,6,57
1407,2012-07-18,1,53
1407,2012-07-18,2,42
1407,2012-07-18,3,31
1407,2012-07-18,4,43
1407,2012-07-18,5,29
1407,2012-07-18,6,18
1408,2012-07-21,1,43
1408,2012-07-21,2,39
1408,2012-07-21,3,20
1408,2012-07-21,4,19
1408,2012-07-21,5,24
1408,2012-07-21,6,4
1409,2012-07-25,1,50
1409,2012-07-25,2,6
1409,2012-07-25,3,47
1409,2012-07-25,4,58
1409,2012-07-25,5,26
1409,2012-07-25,6,19
1410,2012-07-28,1,54
1410,2012-07-28,2,29
1410,2012-07-28,3,18
1410,2012-07-28,4,42
1410,2012-07-28,5,40
1410,2012-07-28,6,50
1411,2012-08-01,1,32
1411,2012-08-01,2,44
1411,2012-08-01,3,12
1411,2012-08-01,4,8
1411,2012-08-01,5,48
1411,2012-08-01,6,46
1412,2012-08-04,1,6
1412,2012-08-04,2,8
1412,2012-08-04,3,37
1412,2012-08-04,4,24
1412,2012-08-04,5,45
1412,2012-08-04,6,41
1413,2012-08-07,1,54
1413,2012-08-07,2,33
1413,2012-08-07,3,13
1413,2012-08-07,4,55
1413,2012-08-07,5,45
1413,2012-08-07,6,15
1414,2012-08-09,1,44
1414,2012-08-09,2,49
1414,2012-08-09,3,57
1414,2012-08-09,4,37
1414,2012-08-09,5,21
1414,2012-08-09,6,46
1415,2012-08-11,1,51
1415,2012-08-11,2,49
1415,2012-08-11,3,46
1415,2012-08-11,4,40
1415,2012-08-11,5,36
1415,2012-08-11,6,26
1416,2012-08-15,1,49
1416,2012-08-15,2,3
1416,2012-08-15,3,19
1416,2012-08-15,4,35
1416,2012-08-15,5,22
1416,2012-08-15,6,24
1417,2012-08-18,1,12
1417,2012-08-18,2,56
1417,2012-08-18,3,5
1417,2012-08-18,4,52
1417,2012-08-18,5,45
1417,2012-08-18,6,59
1418,2012-08-22,1,7
1418,2012-08-22,2,8
1418,2012-08-22,3,10
1418,2012-08-22,4,27
1418,2012-08-22,5,12
1418,2012-08-22,6,56
1419,2012-08-25,1,52
1419,2012-08-25,2,21
1419,2012-08-25,3,48
1419,2012-08-25,4,58
1419,2012-08-25,5,30
1419,2012-08-25,6,17
1420,2012-08-29,1,45
1420,2012-08-29,2,16
1420,2012-08-29,3,18
1420,2012-08-29,4,11
1420,2012-08-29,5,36
1420,2012-08-29,6,2
1421,2012-09-01,1,31
1421,2012-09-01,2,39
1421,2012-09-01,3,59
1421,2012-09-01,4,19
1421,2012-09-01,5,53
1421,2012-09-01,6,44
1422,2012-09-05,1,17
1422,2012-09-05,2,44
1422,2012-09-05,3,2
1422,2012-09-05,4,5
1422,2012-09-05,5,13
1422,2012-09-05,6,39
1423,2012-09-08,1,43
1423,2012-09-08,2,8
1423,2012-09-08,3,21
1423,2012-09-08,4,27
1423,2012-09-08,5,3
1423,2012-09-08,6,25
1424,2012-09-12,1,60
1424,2012-09-12,2,38
1424,2012-09-12,3,29
1424,2012-09-12,4,3
1424,2012-09-12,5,7
1424,2012-09-12,6,15
1425,2012-09-15,1,7
1425,2012-09-15,2,29
1425,2012-09-15,3,50
1425,2012-09-15,4,16
1425,2012-09-15,5,38
1425,2012-09-15,6,36
1426,2012-09-19,1,24
1426,2012-09-19,2,44
1426,2012-09-19,3,6
1426,2012-09-19,4,15
1426,2012-09-19,5,18
1426,2012-09-19,6,30
1427,2012-09-22,1,47
1427,2012-09-22,2,44
1427,2012-09-22,3,53
1427,2012-09-22,4,56
1427,2012-09-22,5,8
1427,2012-09-22,6,39
1428,2012-09-26,1,15
1428,2012-09-26,2,55
1428,2012-09-26,3,37
1428,2012-09-26,4,34
1428,2012-09-26,5,19
1428,2012-09-26,6,7
1429,2012-09-29,1,9
1429,2012-09-29,2,22
1429,2012-09-29,3,60
1429,2012-09-29,4,48
1429,2012-09-29,5,12
1429,2012-09-29,6,39
1430,2012-10-03,1,19
1430,2012-10-03,2,2
1430,2012-10-03,3,30
1430,2012-10-03,4,46
1430,2012-10-03,5,22
1430,2012-10-03,6,52
1431,2012-10-06,1,33
1431,2012-10-06,2,54
1431,2012-10-06,3,40
1431,2012-10-06,4,5
1431,2012-10-06,5,9
1431,2012-10-06,6,13
1432,2012-10-10,1,16
1432,2012-10-10,2,24
1432,2012-10-10,3,25
1432,2012-10-10,4,45
1432,2012-10-10,5,59
1432,2012-10-10,6,42
1433,2012-10-13,1,14
1433,2012-10-13,2,46
1433,2012-10-13,3,40
1433,2012-10-13,4,13
1433,2012-10-13,5,4
1433,2012-10-13,6,52
1434,2012-10-17,1,3
1434,2012-10-17,2,34
1434,2012-10-17,3,58
1434,2012-10-17,4,22
1434,2012-10-17,5,18
1434,2012-10-17,6,55
1435,2012-10-20,1,45
1435,2012-10-20,2,47
1435,2012-10-20,3,50
1435,2012-10-20,4,52
1435,2012-10-20,5,15
1435,2012-10-20,6,4
1436,2012-10-24,1,1
1436,2012-10-24,2,23
1436,2012-10-24,3,13
1436,2012-10-24,4,30
1436,2012-10-24,5,24
1436,2012-10-24,6,57
1437,2012-10-27,1,48
1437,2012-10-27,2,37
1437,2012-10-27,3,26
1437,2012-10-27,4,22
1437,2012-10-27,5,38
1437,2012-10-27,6,23
1438,2012-10-31,1,49
1438,2012-10-31,2,7
1438,2012-10-31,3,33
1438,2012-10-31,4,31
1438,2012-10-31,5,36
1438,2012-10-31,6,14
1439,2012-11-03,1,35
1439,2012-11-03,2,55
1439,2012-11-03,3,2
1439,2012-11-03,4,43
1439,2012-11-03,5,34
1439,2012-11-03,6,42
1440,2012-11-07,1,6
1440,2012-11-07,2,28
1440,2012-11-07,3,56
1440,2012-11-07,4,2
1440,2012-11-07,5,36
1440,2012-11-07,6,51
1441,2012-11-10,1,56
1441,2012-11-10,2,29
1441,2012-11-10,3,53
1441,2012-11-10,4,36
1441,2012-11-10,5,38
1441,2012-11-10,6,17
1442,2012-11-14,1,12
1442,2012-11-14,2,20
1442,2012-11-14,3,13
1442,2012-11-14,4,49
1442,2012-11-14,5,34
1442,2012-11-14,6,30
1443,2012-11-17,1,52
1443,2012-11-17,2,32
1443,2012-11-17,3,12
1443,2012-11-17,4,54
1443,2012-11-17,5,20
1443,2012-11-17,6,48
1444,2012-11-21,1,2
1444,2012-11-21,2,5
1444,2012-11-21,3,55
1444,2012-11-21,4,28
1444,2012-11-21,5,27
1444,2012-11-21,6,48
1445,2012-11-24,1,41
1445,2012-11-24,2,32
1445,2012-11-24,3,19
1445,2012-11-24,4,58
1445,2012-11-24,5,5
1445,2012-11-24,6,49
1446,2012-11-28,1,13
1446,2012-11-28,2,32
1446,2012-11-28,3,6
1446,2012-11-28,4,51
1446,2012-11-28,5,40
1446,2012-11-28,6,24
1447,2012-12-01,1,1
1447,2012-12-01,2,41
1447,2012-12-01,3,28
1447,2012-12-01,4,33
1447,2012-12-01,5,39
1447,2012-12-01,6,19
1448,2012-12-05,1,25
1448,2012-12-05,2,29
1448,2012-12-05,3,36
1448,2012-12-05,4,1
1448,2012-12-05,5,56
1448,2012-12-05,6,60
1449,2012-12-08,1,2
1449,2012-12-08,2,18
1449,2012-12-08,3,30
1449,2012-12-08,4,56
1449,2012-12-08,5,52
1449,2012-12-08,6,6
1450,2012-12-12,1,27
1450,2012-12-12,2,45
1450,2012-12-12,3,44
1450,2012-12-12,4,26
1450,2012-12-12,5,38
1450,2012-12-12,6,31
1451,2012-12-15,1,57
1451,2012-12-15,2,10
1451,2012-12-15,3,33
1451,2012-12-15,4,2
1451,2012-12-15,5,11
1451,2012-12-15,6,52
1452,2012-12-18,1,50
1452,2012-12-18,2,57
1452,2012-12-18,3,58
1452,2012-12-18,4,28
1452,2012-12-18,5,2
1452,2012-12-18,6,14
1453,2012-12-20,1,47
1453,2012-12-20,2,32
1453,2012-12-20,3,25
1453,2012-12-20,4,57
1453,2012-12-20,5,6
1453,2012-12-20,6,13
1454,2012-12-22,1,27
1454,2012-12-22,2,52
1454,2012-12-22,3,41
1454,2012-12-22,4,29
1454,2012-12-22,5,4
1454,2012-12-22,6,48
1455,2012-12-31,1,33
1455,2012-12-31,2,14
1455,2012-12-31,3,52
1455,2012-12-31,4,36
1455,2012-12-31,5,32
1455,2012-12-31,6,41
1456,2013-01-02,1,36
1456,2013-01-02,2,6
1456,2013-01-02,3,40
1456,2013-01-02,4,14
1456,2013-01-02,5,8
1456,2013-01-02,6,26
1457,2013-01-05,1,34
1457,2013-01-05,2,16
1457,2013-01-05,3,46
1457,2013-01-05,4,15
1457,2013-01-05,5,42
1457,2013-01-05,6,59
1458,2013-01-09,1,2
1458,2013-01-09,2,16
1458,2013-01-09,3,4
1458,2013-01-09,4,44
1458,2013-01-09,5,33
1458,2013-01-09,6,51
1459,2013-01-12,1,2
1459,2013-01-12,2,6
1459,2013-01-12,3,35
1459,2013-01-12,4,30
1459,2013-01-12,5,52
1459,2013-01-12,6,34
1460,2013-01-16,1,50
1460,2013-01-16,2,52
1460,2013-01-16,3,14
1460,2013-01-16,4,4
1460,2013-01-16,5,27
1460,2013-01-16,6,38
1461,2013-01-19,1,44
1461,2013-01-19,2,31
1461,2013-01-19,3,49
1461,2013-01-19,4,54
1461,2013-01-19,5,36
1461,2013-01-19,6,47
1462,2013-01-23,1,5
1462,2013-01-23,2,9
1462,2013-01-23,3,25
1462,2013-01-23,4,40
1462,2013-01-23,5,38
1462,2013-01-23,6,27
1463,2013-01-26,1,40
1463,2013-01-26,2,22
1463,2013-01-26,3,13
1463,2013-01-26,4,29
1463,2013-01-26,5,48
1463,2013-01-26,6,28
1464,2013-01-30,1,59
1464,2013-01-30,2,2
1464,2013-01-30,3,54
1464,2013-01-30,4,32
1464,2013-01-30,5,24
1464,2013-01-30,6,50
1465,2013-02-02,1,11
1465,2013-02-02,2,6
1465,2013-02-02,3,53
1465,2013-02-02,4,44
1465,2013-02-02,5,16
1465,2013-02-02,6,26
1466,2013-02-06,1,4
1466,2013-02-06,2,13
1466,2013-02-06,3,51
1466,2013-02-06,4,37
1466,2013-02-06,5,6
1466,2013-02-06,6,34
1467,2013-02-09,1,41
1467,2013-02-09,2,53
1467,2013-02-09,3,26
1467,2013-02-09,4,23
1467,2013-02-09,5,52
1467,2013-02-09,6,24
1468,2013-02-13,1,2
1468,2013-02-13,2,20
1468,2013-02-13,3,37
1468,2013-02-13,4,19
1468,2013-02-13,5,1
1468,2013-02-13,6,10
1469,2013-02-16,1,4
1469,2013-02-16,2,56
1469,2013-02-16,3,54
1469,2013-02-16,4,13
1469,2013-02-16,5,35
1469,2013-02-16,6,58
1470,2013-02-20,1,2
1470,2013-02-20,2,34
1470,2013-02-20,3,51
1470,2013-02-20,4,36
1470,2013-02-20,5,38
1470,2013-02-20,6,55
1471,2013-02-23,1,58
1471,2013-02-23,2,33
1471,2013-02-23,3,36
1471,2013-02-23,4,40
1471,2013-02-23,5,25
1471,2013-02-23,6,10
1472,2013-02-27,1,12
1472,2013-02-27,2,23
1472,2013-02-27,3,25
1472,2013-02-27,4,18
1472,2013-02-27,5,45
1472,2013-02-27,6,50
1473,2013-03-02,1,60
1473,2013-03-02,2,12
1473,2013-03-02,3,57
1473,2013-03-02,4,58
1473,2013-03-02,5,33
1473,2013-03-02,6,2
1474,2013-03-06,1,2
1474,2013-03-06,2,43
1474,2013-03-06,3,11
1474,2013-03-06,4,1
1474,2013-03-06,5,3
1474,2013-03-06,6,28
1475,2013-03-09,1,13
1475,2013-03-09,2,12
1475,2013-03-09,3,51
1475,2013-03-09,4,37
1475,2013-03-09,5,48
1475,2013-03-09,6,44
1476,2013-03-13,1,26
1476,2013-03-13,2,10
1476,2013-03-13,3,4
1476,2013-03-13,4,37
1476,2013-03-13,5,47
1476,2013-03-13,6,57
1477,2013-03-16,1,50
1477,2013-03-16,2,59
1477,2013-03-16,3,56
1477,2013-03-16,4,46
1477,2013-03-16,5,3
1477,2013-03-16,6,4
1478,2013-03-20,1,10
1478,2013-03-20,2,40
1478,2013-03-20,3,27
1478,2013-03-20,4,47
1478,2013-03-20,5,55
1478,2013-03-20,6,37
1479,2013-03-23,1,57
1479,2013-03-23,2,21
1479,2013-03-23,3,54
1479,2013-03-23,4,48
1479,2013-03-23,5,50
1479,2013-03-23,6,60
1480,2013-03-27,1,9
1480,2013-03-27,2,14
1480,2013-03-27,3,26
1480,2013-03-27,4,36
1480,2013-03-27,5,52
1480,2013-03-27,6,21
1481,2013-03-30,1,40
1481,2013-03-30,2,27
1481,2013-03-30,3,55
1481,2013-03-30,4,17
1481,2013-03-30,5,28
1481,2013-03-30,6,44
1482,2013-04-03,1,11
1482,2013-04-03,2,9
1482,2013-04-03,3,6
1482,2013-04-03,4,34
1482,2013-04-03,5,41
1482,2013-04-03,6,53
1483,2013-04-06,1,55
1483,2013-04-06,2,53
1483,2013-04-06,3,1
1483,2013-04-06,4,35
1483,2013-04-06,5,56
1483,2013-04-06,6,39
1484,2013-04-10,1,49
1484,2013-04-10,2,29
1484,2013-04-10,3,17
1484,2013-04-10,4,53
1484,2013-04-10,5,20
1484,2013-04-10,6,24
1485,2013-04-13,1,30
1485,2013-04-13,2,59
1485,2013-04-13,3,27
1485,2013-04-13,4,36
1485,2013-04-13,5,4
1485,2013-04-13,6,54
1486,2013-04-17,1,10
1486,2013-04-17,2,1
1486,2013-04-17,3,34
1486,2013-04-17,4,54
1486,2013-04-17,5,6
1486,2013-04-17,6,40
1487,2013-04-20,1,4
1487,2013-04-20,2,17
1487,2013-04-20,3,23
1487,2013-04-20,4,28
1487,2013-04-20,5,9
1487,2013-04-20,6,53
1488,2013-04-24,1,4
1488,2013-04-24,2,51
1488,2013-04-24,3,45
1488,2013-04-24,4,22
1488,2013-04-24,5,38
1488,2013-04-24,6,25
1489,2013-04-27,1,48
1489,2013-04-27,2,15
1489,2013-04-27,3,24
1489,2013-04-27,4,28
1489,2013-04-27,5,1
1489,2013-04-27,6,26
1490,2013-05-02,1,31
1490,2013-05-02,2,32
1490,2013-05-02,3,43
1490,2013-05-02,4,3
1490,2013-05-02,5,52
1490,2013-05-02,6,1
1491,2013-05-04,1,56
1491,2013-05-04,2,6
1491,2013-05-04,3,45
1491,2013-05-04,4,60
1491,2013-05-04,5,26
1491,2013-05-04,6,50
1492,2013-05-08,1,48
1492,2013-05-08,2,44
1492,2013-05-08,3,46
1492,2013-05-08,4,4
1492,2013-05-08,5,18
1492,2013-05-08,6,9
1493,2013-05-11,1,30
1493,2013-05-11,2,24
1493,2013-05-11,3,12
1493,2013-05-11,4,49
1493,2013-05-11,5,7
1493,2013-05-11,6,27
1494,2013-05-15,1,50
1494,2013-05-15,2,28
1494,2013-05-15,3,35
1494,2013-05-15,4,24
1494,2013-05-15,5,2
1494,2013-05-15,6,14
1495,2013-05-18,1,13
1495,2013-05-18,2,49
1495,2013-05-18,3,4
1495,2013-05-18,4,44
1495,2013-05-18,5,14
1495,2013-05-18,6,57
1496,2013-05-22,1,28
1496,2013-05-22,2,18
1496,2013-05-22,3,41
1496,2013-05-22,4,54
1496,2013-05-22,5,14
1496,2013-05-22,6,47
1497,2013-05-25,1,58
1497,2013-05-25,2,7
1497,2013-05-25,3,27
1497,2013-05-25,4,45
1497,2013-05-25,5,4
1497,2013-05-25,6,5
1498,2013-05-29,1,11
1498,2013-05-29,2,46
1498,2013-05-29,3,27
1498,2013-05-29,4,49
1498,2013-05-29,5,6
1498,2013-05-29,6,40
1499,2013-06-01,1,26
1499,2013-06-01,2,37
1499,2013-06-01,3,8
1499,2013-06-01,4,22
1499,2013-06-01,5,54
1499,2013-06-01,6,33
1500,2013-06-05,1,57
1500,2013-06-05,2,43
1500,2013-06-05,3,18
1500,2013-06-05,4,59
1500,2013-06-05,5,10
1500,2013-06-05,6,31
1501,2013-06-08,1,13
1501,2013-06-08,2,37
1501,2013-06-08,3,54
1501,2013-06-08,4,7
1501,2013-06-08,5,29
1501,2013-06-08,6,1
1502,2013-06-12,1,6
1502,2013-06-12,2,43
1502,2013-06-12,3,22
1502,2013-06-12,4,52
1502,2013-06-12,5,57
1502,2013-06-12,6,51
1503,2013-06-15,1,36
1503,2013-06-15,2,22
1503,2013-06-15,3,42
1503,2013-06-15,4,3
1503,2013-06-15,5,16
1503,2013-06-15,6,4
1504,2013-06-19,1,41
1504,2013-06-19,2,2
1504,2013-06-19,3,42
1504,2013-06-19,4,30
1504,2013-06-19,5,12
1504,2013-06-19,6,10
1505,2013-06-22,1,32
1505,2013-06-22,2,1
1505,2013-06-22,3,6
1505,2013-06-22,4,9
1505,2013-06-22,5,16
1505,2013-06-22,6,2
1506,2013-06-26,1,49
1506,2013-06-26,2,34
1506,2013-06-26,3,42
1506,2013-06-26,4,18
1506,2013-06-26,5,3
1506,2013-06-26,6,14
1507,2013-06-29,1,46
1507,2013-06-29,2,24
1507,2013-06-29,3,51
1507,2013-06-29,4,50
1507,2013-06-29,5,56
1507,2013-06-29,6,52
1508,2013-07-03,1,58
1508,2013-07-03,2,39
1508,2013-07-03,3,18
1508,2013-07-03,4,17
1508,2013-07-03,5,35
1508,2013-07-03,6,30
1509,2013-07-06,1,27
1509,2013-07-06,2,51
1509,2013-07-06,3,1
1509,2013-07-06,4,46
1509,2013-07-06,5,59
1509,2013-07-06,6,6
1510,2013-07-10,1,1
1510,2013-07-10,2,8
1510,2013-07-10,3,44
1510,2013-07-10,4,17
1510,2013-07-10,5,46
1510,2013-07-10,6,53
1511,2013-07-13,1,8
1511,2013-07-13,2,29
1511,2013-07-13,3,31
1511,2013-07-13,4,4
1511,2013-07-13,5,17
1511,2013-07-13,6,45
1512,2013-07-17,1,35
1512,2013-07-17,2,11
1512,2013-07-17,3,28
1512,2013-07-17,4,46
1512,2013-07-17,5,42
1512,2013-07-17,6,58
1513,2013-07-20,1,31
1513,2013-07-20,2,57
1513,2013-07-20,3,17
1513,2013-07-20,4,56
1513,2013-07-20,5,28
1513,2013-07-20,6,58
1514,2013-07-24,1,23
1514,2013-07-24,2,16
1514,2013-07-24,3,17
1514,2013-07-24,4,59
1514,2013-07-24,5,42
1514,2013-07-24,6,60
1515,2013-07-27,1,59
1515,2013-07-27,2,49
1515,2013-07-27,3,13
1515,2013-07-27,4,18
1515,2013-07-27,5,4
1515,2013-07-27,6,14
1516,2013-07-31,1,34
1516,2013-07-31,2,60
1516,2013-07-31,3,18
1516,2013-07-31,4,45
1516,2013-07-31,5,4
1516,2013-07-31,6,20
1517,2013-08-03,1,45
1517,2013-08-03,2,38
1517,2013-08-03,3,52
1517,2013-08-03,4,17
1517,2013-08-03,5,7
1517,2013-08-03,6,56
1518,2013-08-06,1,28
1518,2013-08-06,2,8
1518,2013-08-06,3,55
1518,2013-08-06,4,41
1518,2013-08-06,5,48
1518,2013-08-06,6,9
1519,2013-08-08,1,6
1519,2013-08-08,2,23
1519,2013-08-08,3,56
1519,2013-08-08,4,15
1519,2013-08-08,5,5
1519,2013-08-08,6,59
1520,2013-08-10,1,36
1520,2013-08-10,2,46
1520,2013-08-10,3,48
1520,2013-08-10,4,31
1520,2013-08-10,5,7
1520,2013-08-10,6,35
1521,2013-08-14,1,18
1521,2013-08-14,2,30
1521,2013-08-14,3,14
1521,2013-08-14,4,11
1521,2013-08-14,5,33
1521,2013-08-14,6,39
1522,2013-08-17,1,33
1522,2013-08-17,2,5
1522,2013-08-17,3,23
1522,2013-08-17,4,32
1522,2013-08-17,5,8
1522,2013-08-17,6,56
1523,2013-08-21,1,25
1523,2013-08-21,2,39
1523,2013-08-21,3,44
1523,2013-08-21,4,41
1523,2013-08-21,5,31
1523,2013-08-21,6,22
1524,2013-08-24,1,40
1524,2013-08-24,2,53
1524,2013-08-24,3,12
1524,2013-08-24,4,46
1524,2013-08-24,5,2
1524,2013-08-24,6,52
1525,2013-08-28,1,30
1525,2013-08-28,2,46
1525,2013-08-28,3,35
1525,2013-08-28,4,54
1525,2013-08-28,5,26
1525,2013-08-28,6,2
1526,2013-08-31,1,51
1526,2013-08-31,2,47
1526,2013-08-31,3,28
1526,2013-08-31,4,10
1526,2013-08-31,5,59
1526,2013-08-31,6,16
1527,2013-09-04,1,32
1527,2013-09-04,2,44
1527,2013-09-04,3,42
1527,2013-09-04,4,48
1527,2013-09-04,5,16
1527,2013-09-04,6,36
1528,2013-09-06,1,4
1528,2013-09-06,2,13
1528,2013-09-06,3,58
1528,2013-09-06,4,36
1528,2013-09-06,5,19
1528,2013-09-06,6,15
1529,2013-09-11,1,35
1529,2013-09-11,2,17
1529,2013-09-11,3,15
1529,2013-09-11,4,34
1529,2013-09-11,5,49
1529,2013-09-11,6,11
1530,2013-09-14,1,53
1530,2013-09-14,2,10
1530,2013-09-14,3,28
1530,2013-09-14,4,16
1530,2013-09-14,5,48
1530,2013-09-14,6,33
1531,2013-09-18,1,24
1531,2013-09-18,2,41
1531,2013-09-18,3,12
1531,2013-09-18,4,42
1531,2013-09-18,5,44
1531,2013-09-18,6,13
1532,2013-09-21,1,42
1532,2013-09-21,2,2
